13.96,0.99601
13.97,0.99608
13.98,0.99614
13.99,0.99621
14.00,0.99627
14.01,0.99634
14.02,0.99640
14.03,0.99646
14.04,0.99652
14.05,0.99658
14.06,0.99664
14.07,0.99670
14.08,0.99675
14.09,0.99681
14.10,0.99687
14.11,0.99692
14.12,0.99697
14.13,0.99703
14.14,0.99708
14.15,0.99713
14.16,0.99718
14.17,0.99723
14.18,0.99728
14.19,0.99732
14.20,0.99737
14.21,0.99742
14.22,0.99746
14.23,0.99751
14.24,0.99755
14.25,0.99759
14.26,0.99763
14.27,0.99768
14.28,0.99772
14.29,0.99776
14.30,0.99780
14.31,0.99784
14.32,0.99787
14.33,0.99791
14.34,0.99795
14.35,0.99799
14.36,0.99802
14.37,0.99806
14.38,0.99809
14.39,0.99812
14.40,0.99816
14.41,0.99819
14.42,0.99822
14.43,0.99826
14.44,0.99829
14.45,0.99832
14.46,0.99835
14.47,0.99838
14.48,0.99841
14.49,0.99843
14.50,0.99846
14.51,0.99849
14.52,0.99852
14.53,0.99854
14.54,0.99857
14.55,0.99860
14.56,0.99862
14.57,0.99865
14.58,0.99867
14.59,0.99870
14.60,0.99872
14.61,0.99874
14.62,0.99877
14.63,0.99879
14.64,0.99881
14.65,0.99883
14.66,0.99885
14.67,0.99887
14.68,0.99889
14.69,0.99891
14.70,0.99893
14.71,0.99895
14.72,0.99897
14.73,0.99899
14.74,0.99901
14.75,0.99903
14.76,0.99905
14.77,0.99906
14.78,0.99908
14.79,0.99910
14.80,0.99912
14.81,0.99913
14.82,0.99915
14.83,0.99916
14.84,0.99918
14.85,0.99919
14.86,0.99921
14.87,0.99922
14.88,0.99924
14.89,0.99925
14.90,0.99927
14.91,0.99928
14.92,0.99929
14.93,0.99931
14.94,0.99932
14.95,0.99933
14.96,0.99935
14.97,0.99936
14.98,0.99937
14.99,0.99938
15.00,0.99939
15.01,0.99941
15.02,0.99942
15.03,0.99943
15.04,0.99944
15.05,0.99945
15.06,0.99946
15.07,0.99947
15.08,0.99948
15.09,0.99949
15.10,0.99950
15.11,0.99951
15.12,0.99952
15.13,0.99953
15.14,0.99954
15.15,0.99955
15.16,0.99955
15.17,0.99956
15.18,0.99957
15.19,0.99958
15.20,0.99959
15.21,0.99960
15.22,0.99960
15.23,0.99961
15.24,0.99962
15.25,0.99963
15.26,0.99963
15.27,0.99964
15.28,0.99965
15.29,0.99965
15.30,0.99966
15.31,0.99967
15.32,0.99967
15.33,0.99968
15.34,0.99969
15.35,0.99969
15.36,0.99970
15.37,0.99970
15.38,0.99971
15.39,0.99972
15.40,0.99972
15.41,0.99973
15.42,0.99973
15.43,0.99974
15.44,0.99974
15.45,0.99975
15.46,0.99975
15.47,0.99976
15.48,0.99976
15.49,0.99977
15.50,0.99977
15.51,0.99978
15.52,0.99978
